BUYER_STATE,BUYER_COUNTY,CountyFIPS_x,StateFIPS_x,Year,MME,FIP_unique,County,State,Population,county_test,state_abbrev,CountyFIPS_y,StateFIPS_y,CountyName,_merge
TX,reeves,48389,48,2006.0,0.0,4838948,Reeves County,TX,12747.0,Reeves,TX,48389.0,48.0,Reeves,both
TX,reeves,48389,48,2007.0,0.0,4838948,Reeves County,TX,13039.0,Reeves,TX,48389.0,48.0,Reeves,both
TX,reeves,48389,48,2008.0,0.0,4838948,Reeves County,TX,13211.0,Reeves,TX,48389.0,48.0,Reeves,both
TX,reeves,48389,48,2009.0,0.0,4838948,Reeves County,TX,13550.0,Reeves,TX,48389.0,48.0,Reeves,both
TX,reeves,48389,48,2010.0,0.0,4838948,Reeves County,TX,13834.0,Reeves,TX,48389.0,48.0,Reeves,both
TX,reeves,48389,48,2011.0,0.0,4838948,Reeves County,TX,14098.0,Reeves,TX,48389.0,48.0,Reeves,both
TX,reeves,48389,48,2012.0,0.0,4838948,Reeves County,TX,14265.0,Reeves,TX,48389.0,48.0,Reeves,both
TX,reeves,48389,48,2013.0,0.0,4838948,Reeves County,TX,14494.0,Reeves,TX,48389.0,48.0,Reeves,both
TX,reeves,48389,48,2014.0,0.0,4838948,Reeves County,TX,15124.0,Reeves,TX,48389.0,48.0,Reeves,both
TX,refugio,48391,48,2006.0,0.0,4839148,Refugio County,TX,7548.0,Refugio,TX,48391.0,48.0,Refugio,both
TX,refugio,48391,48,2007.0,0.0,4839148,Refugio County,TX,7414.0,Refugio,TX,48391.0,48.0,Refugio,both
TX,refugio,48391,48,2008.0,0.0,4839148,Refugio County,TX,7430.0,Refugio,TX,48391.0,48.0,Refugio,both
TX,refugio,48391,48,2009.0,0.0,4839148,Refugio County,TX,7410.0,Refugio,TX,48391.0,48.0,Refugio,both
TX,refugio,48391,48,2010.0,0.0,4839148,Refugio County,TX,7375.0,Refugio,TX,48391.0,48.0,Refugio,both
TX,refugio,48391,48,2011.0,0.0,4839148,Refugio County,TX,7321.0,Refugio,TX,48391.0,48.0,Refugio,both
TX,refugio,48391,48,2012.0,0.0,4839148,Refugio County,TX,7256.0,Refugio,TX,48391.0,48.0,Refugio,both
TX,refugio,48391,48,2013.0,0.0,4839148,Refugio County,TX,7279.0,Refugio,TX,48391.0,48.0,Refugio,both
TX,refugio,48391,48,2014.0,0.0,4839148,Refugio County,TX,7362.0,Refugio,TX,48391.0,48.0,Refugio,both
TX,roberts,48393,48,2006.0,0.0,4839348,Roberts County,TX,849.0,Roberts,TX,48393.0,48.0,Roberts,both
TX,roberts,48393,48,2007.0,0.0,4839348,Roberts County,TX,887.0,Roberts,TX,48393.0,48.0,Roberts,both
TX,roberts,48393,48,2008.0,0.0,4839348,Roberts County,TX,904.0,Roberts,TX,48393.0,48.0,Roberts,both
TX,roberts,48393,48,2009.0,0.0,4839348,Roberts County,TX,929.0,Roberts,TX,48393.0,48.0,Roberts,both
TX,roberts,48393,48,2010.0,0.0,4839348,Roberts County,TX,924.0,Roberts,TX,48393.0,48.0,Roberts,both
TX,roberts,48393,48,2011.0,0.0,4839348,Roberts County,TX,926.0,Roberts,TX,48393.0,48.0,Roberts,both
TX,roberts,48393,48,2012.0,0.0,4839348,Roberts County,TX,942.0,Roberts,TX,48393.0,48.0,Roberts,both
TX,roberts,48393,48,2013.0,0.0,4839348,Roberts County,TX,919.0,Roberts,TX,48393.0,48.0,Roberts,both
TX,roberts,48393,48,2014.0,0.0,4839348,Roberts County,TX,914.0,Roberts,TX,48393.0,48.0,Roberts,both
TX,robertson,48395,48,2006.0,0.0,4839548,Robertson County,TX,16581.0,Robertson,TX,48395.0,48.0,Robertson,both
TX,robertson,48395,48,2007.0,0.0,4839548,Robertson County,TX,16546.0,Robertson,TX,48395.0,48.0,Robertson,both
TX,robertson,48395,48,2008.0,0.0,4839548,Robertson County,TX,16535.0,Robertson,TX,48395.0,48.0,Robertson,both
TX,robertson,48395,48,2009.0,0.0,4839548,Robertson County,TX,16604.0,Robertson,TX,48395.0,48.0,Robertson,both
TX,robertson,48395,48,2010.0,0.0,4839548,Robertson County,TX,16555.0,Robertson,TX,48395.0,48.0,Robertson,both
TX,robertson,48395,48,2011.0,0.0,4839548,Robertson County,TX,16657.0,Robertson,TX,48395.0,48.0,Robertson,both
TX,robertson,48395,48,2012.0,0.0,4839548,Robertson County,TX,16455.0,Robertson,TX,48395.0,48.0,Robertson,both
TX,robertson,48395,48,2013.0,0.0,4839548,Robertson County,TX,16431.0,Robertson,TX,48395.0,48.0,Robertson,both
TX,robertson,48395,48,2014.0,0.0,4839548,Robertson County,TX,16468.0,Robertson,TX,48395.0,48.0,Robertson,both
TX,rockwall,48397,48,2006.0,0.0,4839748,Rockwall County,TX,66117.0,Rockwall,TX,48397.0,48.0,Rockwall,both
TX,rockwall,48397,48,2007.0,0.0,4839748,Rockwall County,TX,70851.0,Rockwall,TX,48397.0,48.0,Rockwall,both
TX,rockwall,48397,48,2008.0,0.0,4839748,Rockwall County,TX,73929.0,Rockwall,TX,48397.0,48.0,Rockwall,both
TX,rockwall,48397,48,2009.0,0.0,4839748,Rockwall County,TX,76654.0,Rockwall,TX,48397.0,48.0,Rockwall,both
TX,rockwall,48397,48,2010.0,0.0,4839748,Rockwall County,TX,78919.0,Rockwall,TX,48397.0,48.0,Rockwall,both
TX,rockwall,48397,48,2011.0,0.0,4839748,Rockwall County,TX,81045.0,Rockwall,TX,48397.0,48.0,Rockwall,both
TX,rockwall,48397,48,2012.0,0.0,4839748,Rockwall County,TX,82710.0,Rockwall,TX,48397.0,48.0,Rockwall,both
TX,rockwall,48397,48,2013.0,0.0,4839748,Rockwall County,TX,84670.0,Rockwall,TX,48397.0,48.0,Rockwall,both
TX,rockwall,48397,48,2014.0,0.0,4839748,Rockwall County,TX,87064.0,Rockwall,TX,48397.0,48.0,Rockwall,both
TX,runnels,48399,48,2006.0,0.0,4839948,Runnels County,TX,10587.0,Runnels,TX,48399.0,48.0,Runnels,both
TX,runnels,48399,48,2007.0,0.0,4839948,Runnels County,TX,10506.0,Runnels,TX,48399.0,48.0,Runnels,both
TX,runnels,48399,48,2008.0,0.0,4839948,Runnels County,TX,10444.0,Runnels,TX,48399.0,48.0,Runnels,both
TX,runnels,48399,48,2009.0,0.0,4839948,Runnels County,TX,10392.0,Runnels,TX,48399.0,48.0,Runnels,both
TX,runnels,48399,48,2010.0,0.0,4839948,Runnels County,TX,10508.0,Runnels,TX,48399.0,48.0,Runnels,both
TX,runnels,48399,48,2011.0,0.0,4839948,Runnels County,TX,10500.0,Runnels,TX,48399.0,48.0,Runnels,both
TX,runnels,48399,48,2012.0,0.0,4839948,Runnels County,TX,10335.0,Runnels,TX,48399.0,48.0,Runnels,both
TX,runnels,48399,48,2013.0,0.0,4839948,Runnels County,TX,10196.0,Runnels,TX,48399.0,48.0,Runnels,both
TX,runnels,48399,48,2014.0,0.0,4839948,Runnels County,TX,10294.0,Runnels,TX,48399.0,48.0,Runnels,both
TX,rusk,48401,48,2006.0,0.0,4840148,Rusk County,TX,50415.0,Rusk,TX,48401.0,48.0,Rusk,both
TX,rusk,48401,48,2007.0,0.0,4840148,Rusk County,TX,51278.0,Rusk,TX,48401.0,48.0,Rusk,both
TX,rusk,48401,48,2008.0,0.0,4840148,Rusk County,TX,52195.0,Rusk,TX,48401.0,48.0,Rusk,both
TX,rusk,48401,48,2009.0,0.0,4840148,Rusk County,TX,52799.0,Rusk,TX,48401.0,48.0,Rusk,both
TX,rusk,48401,48,2010.0,0.0,4840148,Rusk County,TX,53361.0,Rusk,TX,48401.0,48.0,Rusk,both
TX,rusk,48401,48,2011.0,0.0,4840148,Rusk County,TX,53702.0,Rusk,TX,48401.0,48.0,Rusk,both
TX,rusk,48401,48,2012.0,0.0,4840148,Rusk County,TX,53793.0,Rusk,TX,48401.0,48.0,Rusk,both
TX,rusk,48401,48,2013.0,0.0,4840148,Rusk County,TX,53332.0,Rusk,TX,48401.0,48.0,Rusk,both
TX,rusk,48401,48,2014.0,0.0,4840148,Rusk County,TX,53212.0,Rusk,TX,48401.0,48.0,Rusk,both
TX,sabine,48403,48,2006.0,0.0,4840348,Sabine County,TX,10583.0,Sabine,TX,48403.0,48.0,Sabine,both
TX,sabine,48403,48,2007.0,0.0,4840348,Sabine County,TX,10541.0,Sabine,TX,48403.0,48.0,Sabine,both
TX,sabine,48403,48,2008.0,0.0,4840348,Sabine County,TX,10565.0,Sabine,TX,48403.0,48.0,Sabine,both
TX,sabine,48403,48,2009.0,0.0,4840348,Sabine County,TX,10721.0,Sabine,TX,48403.0,48.0,Sabine,both
TX,sabine,48403,48,2010.0,0.0,4840348,Sabine County,TX,10871.0,Sabine,TX,48403.0,48.0,Sabine,both
TX,sabine,48403,48,2011.0,0.0,4840348,Sabine County,TX,10727.0,Sabine,TX,48403.0,48.0,Sabine,both
TX,sabine,48403,48,2012.0,0.0,4840348,Sabine County,TX,10524.0,Sabine,TX,48403.0,48.0,Sabine,both
TX,sabine,48403,48,2013.0,0.0,4840348,Sabine County,TX,10424.0,Sabine,TX,48403.0,48.0,Sabine,both
TX,sabine,48403,48,2014.0,0.0,4840348,Sabine County,TX,10428.0,Sabine,TX,48403.0,48.0,Sabine,both
TX,san augustine,48405,48,2006.0,0.0,4840548,San Augustine County,TX,9128.0,San Augustine,TX,48405.0,48.0,San Augustine,both
TX,san augustine,48405,48,2007.0,0.0,4840548,San Augustine County,TX,9048.0,San Augustine,TX,48405.0,48.0,San Augustine,both
TX,san augustine,48405,48,2008.0,0.0,4840548,San Augustine County,TX,9039.0,San Augustine,TX,48405.0,48.0,San Augustine,both
TX,san augustine,48405,48,2009.0,0.0,4840548,San Augustine County,TX,8938.0,San Augustine,TX,48405.0,48.0,San Augustine,both
TX,san augustine,48405,48,2010.0,0.0,4840548,San Augustine County,TX,8854.0,San Augustine,TX,48405.0,48.0,San Augustine,both
TX,san augustine,48405,48,2011.0,0.0,4840548,San Augustine County,TX,8799.0,San Augustine,TX,48405.0,48.0,San Augustine,both
TX,san augustine,48405,48,2012.0,0.0,4840548,San Augustine County,TX,8789.0,San Augustine,TX,48405.0,48.0,San Augustine,both
TX,san augustine,48405,48,2013.0,0.0,4840548,San Augustine County,TX,8663.0,San Augustine,TX,48405.0,48.0,San Augustine,both
TX,san augustine,48405,48,2014.0,0.0,4840548,San Augustine County,TX,8481.0,San Augustine,TX,48405.0,48.0,San Augustine,both
TX,san jacinto,48407,48,2006.0,0.0,4840748,San Jacinto County,TX,25151.0,San Jacinto,TX,48407.0,48.0,San Jacinto,both
TX,san jacinto,48407,48,2007.0,0.0,4840748,San Jacinto County,TX,25719.0,San Jacinto,TX,48407.0,48.0,San Jacinto,both
TX,san jacinto,48407,48,2008.0,0.0,4840748,San Jacinto County,TX,25889.0,San Jacinto,TX,48407.0,48.0,San Jacinto,both
TX,san jacinto,48407,48,2009.0,0.0,4840748,San Jacinto County,TX,26086.0,San Jacinto,TX,48407.0,48.0,San Jacinto,both
TX,san jacinto,48407,48,2010.0,0.0,4840748,San Jacinto County,TX,26474.0,San Jacinto,TX,48407.0,48.0,San Jacinto,both
TX,san jacinto,48407,48,2011.0,0.0,4840748,San Jacinto County,TX,26780.0,San Jacinto,TX,48407.0,48.0,San Jacinto,both
TX,san jacinto,48407,48,2012.0,0.0,4840748,San Jacinto County,TX,26942.0,San Jacinto,TX,48407.0,48.0,San Jacinto,both
TX,san jacinto,48407,48,2013.0,0.0,4840748,San Jacinto County,TX,26731.0,San Jacinto,TX,48407.0,48.0,San Jacinto,both
TX,san jacinto,48407,48,2014.0,0.0,4840748,San Jacinto County,TX,27049.0,San Jacinto,TX,48407.0,48.0,San Jacinto,both
TX,san patricio,48409,48,2006.0,0.0,4840948,San Patricio County,TX,67022.0,San Patricio,TX,48409.0,48.0,San Patricio,both
TX,san patricio,48409,48,2007.0,0.0,4840948,San Patricio County,TX,66723.0,San Patricio,TX,48409.0,48.0,San Patricio,both
TX,san patricio,48409,48,2008.0,0.0,4840948,San Patricio County,TX,66417.0,San Patricio,TX,48409.0,48.0,San Patricio,both
TX,san patricio,48409,48,2009.0,0.0,4840948,San Patricio County,TX,65751.0,San Patricio,TX,48409.0,48.0,San Patricio,both
TX,san patricio,48409,48,2010.0,0.0,4840948,San Patricio County,TX,64431.0,San Patricio,TX,48409.0,48.0,San Patricio,both
TX,san patricio,48409,48,2011.0,0.0,4840948,San Patricio County,TX,64458.0,San Patricio,TX,48409.0,48.0,San Patricio,both
TX,san patricio,48409,48,2012.0,0.0,4840948,San Patricio County,TX,65260.0,San Patricio,TX,48409.0,48.0,San Patricio,both
TX,san patricio,48409,48,2013.0,0.0,4840948,San Patricio County,TX,66134.0,San Patricio,TX,48409.0,48.0,San Patricio,both
TX,san patricio,48409,48,2014.0,0.0,4840948,San Patricio County,TX,66656.0,San Patricio,TX,48409.0,48.0,San Patricio,both
TX,san saba,48411,48,2006.0,0.0,4841148,San Saba County,TX,5985.0,San Saba,TX,48411.0,48.0,San Saba,both
TX,san saba,48411,48,2007.0,0.0,4841148,San Saba County,TX,5985.0,San Saba,TX,48411.0,48.0,San Saba,both
TX,san saba,48411,48,2008.0,0.0,4841148,San Saba County,TX,5965.0,San Saba,TX,48411.0,48.0,San Saba,both
TX,san saba,48411,48,2009.0,0.0,4841148,San Saba County,TX,6026.0,San Saba,TX,48411.0,48.0,San Saba,both
TX,san saba,48411,48,2010.0,0.0,4841148,San Saba County,TX,6134.0,San Saba,TX,48411.0,48.0,San Saba,both
TX,san saba,48411,48,2011.0,0.0,4841148,San Saba County,TX,6047.0,San Saba,TX,48411.0,48.0,San Saba,both
TX,san saba,48411,48,2012.0,0.0,4841148,San Saba County,TX,5990.0,San Saba,TX,48411.0,48.0,San Saba,both
TX,san saba,48411,48,2013.0,0.0,4841148,San Saba County,TX,5960.0,San Saba,TX,48411.0,48.0,San Saba,both
TX,san saba,48411,48,2014.0,0.0,4841148,San Saba County,TX,5858.0,San Saba,TX,48411.0,48.0,San Saba,both
TX,schleicher,48413,48,2006.0,0.0,4841348,Schleicher County,TX,3085.0,Schleicher,TX,48413.0,48.0,Schleicher,both
TX,schleicher,48413,48,2007.0,0.0,4841348,Schleicher County,TX,3198.0,Schleicher,TX,48413.0,48.0,Schleicher,both
TX,schleicher,48413,48,2008.0,0.0,4841348,Schleicher County,TX,3255.0,Schleicher,TX,48413.0,48.0,Schleicher,both
TX,schleicher,48413,48,2009.0,0.0,4841348,Schleicher County,TX,3311.0,Schleicher,TX,48413.0,48.0,Schleicher,both
TX,schleicher,48413,48,2010.0,0.0,4841348,Schleicher County,TX,3503.0,Schleicher,TX,48413.0,48.0,Schleicher,both
TX,schleicher,48413,48,2011.0,0.0,4841348,Schleicher County,TX,3310.0,Schleicher,TX,48413.0,48.0,Schleicher,both
TX,schleicher,48413,48,2012.0,0.0,4841348,Schleicher County,TX,3259.0,Schleicher,TX,48413.0,48.0,Schleicher,both
TX,schleicher,48413,48,2013.0,0.0,4841348,Schleicher County,TX,3191.0,Schleicher,TX,48413.0,48.0,Schleicher,both
TX,schleicher,48413,48,2014.0,0.0,4841348,Schleicher County,TX,3164.0,Schleicher,TX,48413.0,48.0,Schleicher,both
TX,scurry,48415,48,2006.0,0.0,4841548,Scurry County,TX,16232.0,Scurry,TX,48415.0,48.0,Scurry,both
TX,scurry,48415,48,2007.0,0.0,4841548,Scurry County,TX,16431.0,Scurry,TX,48415.0,48.0,Scurry,both
TX,scurry,48415,48,2008.0,0.0,4841548,Scurry County,TX,16478.0,Scurry,TX,48415.0,48.0,Scurry,both
TX,scurry,48415,48,2009.0,0.0,4841548,Scurry County,TX,16806.0,Scurry,TX,48415.0,48.0,Scurry,both
TX,scurry,48415,48,2010.0,0.0,4841548,Scurry County,TX,16928.0,Scurry,TX,48415.0,48.0,Scurry,both
TX,scurry,48415,48,2011.0,0.0,4841548,Scurry County,TX,16868.0,Scurry,TX,48415.0,48.0,Scurry,both
TX,scurry,48415,48,2012.0,0.0,4841548,Scurry County,TX,17125.0,Scurry,TX,48415.0,48.0,Scurry,both
TX,scurry,48415,48,2013.0,0.0,4841548,Scurry County,TX,17272.0,Scurry,TX,48415.0,48.0,Scurry,both
TX,scurry,48415,48,2014.0,0.0,4841548,Scurry County,TX,17377.0,Scurry,TX,48415.0,48.0,Scurry,both
TX,shackelford,48417,48,2006.0,0.0,4841748,Shackelford County,TX,3287.0,Shackelford,TX,48417.0,48.0,Shackelford,both
TX,shackelford,48417,48,2007.0,0.0,4841748,Shackelford County,TX,3357.0,Shackelford,TX,48417.0,48.0,Shackelford,both
TX,shackelford,48417,48,2008.0,0.0,4841748,Shackelford County,TX,3314.0,Shackelford,TX,48417.0,48.0,Shackelford,both
TX,shackelford,48417,48,2009.0,0.0,4841748,Shackelford County,TX,3362.0,Shackelford,TX,48417.0,48.0,Shackelford,both
TX,shackelford,48417,48,2010.0,0.0,4841748,Shackelford County,TX,3383.0,Shackelford,TX,48417.0,48.0,Shackelford,both
TX,shackelford,48417,48,2011.0,0.0,4841748,Shackelford County,TX,3334.0,Shackelford,TX,48417.0,48.0,Shackelford,both
TX,shackelford,48417,48,2012.0,0.0,4841748,Shackelford County,TX,3361.0,Shackelford,TX,48417.0,48.0,Shackelford,both
TX,shackelford,48417,48,2013.0,0.0,4841748,Shackelford County,TX,3375.0,Shackelford,TX,48417.0,48.0,Shackelford,both
TX,shackelford,48417,48,2014.0,0.0,4841748,Shackelford County,TX,3316.0,Shackelford,TX,48417.0,48.0,Shackelford,both
TX,shelby,48419,48,2006.0,0.0,4841948,Shelby County,TX,25324.0,Shelby,TX,48419.0,48.0,Shelby,both
TX,shelby,48419,48,2007.0,0.0,4841948,Shelby County,TX,25433.0,Shelby,TX,48419.0,48.0,Shelby,both
TX,shelby,48419,48,2008.0,0.0,4841948,Shelby County,TX,25381.0,Shelby,TX,48419.0,48.0,Shelby,both
TX,shelby,48419,48,2009.0,0.0,4841948,Shelby County,TX,25520.0,Shelby,TX,48419.0,48.0,Shelby,both
TX,shelby,48419,48,2010.0,0.0,4841948,Shelby County,TX,25458.0,Shelby,TX,48419.0,48.0,Shelby,both
TX,shelby,48419,48,2011.0,0.0,4841948,Shelby County,TX,25733.0,Shelby,TX,48419.0,48.0,Shelby,both
TX,shelby,48419,48,2012.0,0.0,4841948,Shelby County,TX,26062.0,Shelby,TX,48419.0,48.0,Shelby,both
TX,shelby,48419,48,2013.0,0.0,4841948,Shelby County,TX,25977.0,Shelby,TX,48419.0,48.0,Shelby,both
TX,shelby,48419,48,2014.0,0.0,4841948,Shelby County,TX,25607.0,Shelby,TX,48419.0,48.0,Shelby,both
TX,sherman,48421,48,2006.0,0.0,4842148,Sherman County,TX,2946.0,Sherman,TX,48421.0,48.0,Sherman,both
TX,sherman,48421,48,2007.0,0.0,4842148,Sherman County,TX,2969.0,Sherman,TX,48421.0,48.0,Sherman,both
TX,sherman,48421,48,2008.0,0.0,4842148,Sherman County,TX,3035.0,Sherman,TX,48421.0,48.0,Sherman,both
TX,sherman,48421,48,2009.0,0.0,4842148,Sherman County,TX,3018.0,Sherman,TX,48421.0,48.0,Sherman,both
TX,sherman,48421,48,2010.0,0.0,4842148,Sherman County,TX,3025.0,Sherman,TX,48421.0,48.0,Sherman,both
TX,sherman,48421,48,2011.0,0.0,4842148,Sherman County,TX,3014.0,Sherman,TX,48421.0,48.0,Sherman,both
TX,sherman,48421,48,2012.0,0.0,4842148,Sherman County,TX,3039.0,Sherman,TX,48421.0,48.0,Sherman,both
TX,sherman,48421,48,2013.0,0.0,4842148,Sherman County,TX,3070.0,Sherman,TX,48421.0,48.0,Sherman,both
TX,sherman,48421,48,2014.0,0.0,4842148,Sherman County,TX,3065.0,Sherman,TX,48421.0,48.0,Sherman,both
TX,smith,48423,48,2006.0,0.0,4842348,Smith County,TX,196124.0,Smith,TX,48423.0,48.0,Smith,both
TX,smith,48423,48,2007.0,0.0,4842348,Smith County,TX,199953.0,Smith,TX,48423.0,48.0,Smith,both
TX,smith,48423,48,2008.0,0.0,4842348,Smith County,TX,203263.0,Smith,TX,48423.0,48.0,Smith,both
TX,smith,48423,48,2009.0,0.0,4842348,Smith County,TX,207111.0,Smith,TX,48423.0,48.0,Smith,both
TX,smith,48423,48,2010.0,0.0,4842348,Smith County,TX,210408.0,Smith,TX,48423.0,48.0,Smith,both
TX,smith,48423,48,2011.0,0.0,4842348,Smith County,TX,212764.0,Smith,TX,48423.0,48.0,Smith,both
TX,smith,48423,48,2012.0,0.0,4842348,Smith County,TX,214811.0,Smith,TX,48423.0,48.0,Smith,both
TX,smith,48423,48,2013.0,0.0,4842348,Smith County,TX,216475.0,Smith,TX,48423.0,48.0,Smith,both
TX,smith,48423,48,2014.0,0.0,4842348,Smith County,TX,219642.0,Smith,TX,48423.0,48.0,Smith,both
TX,somervell,48425,48,2006.0,0.0,4842548,Somervell County,TX,7853.0,Somervell,TX,48425.0,48.0,Somervell,both
TX,somervell,48425,48,2007.0,0.0,4842548,Somervell County,TX,7996.0,Somervell,TX,48425.0,48.0,Somervell,both
TX,somervell,48425,48,2008.0,0.0,4842548,Somervell County,TX,8233.0,Somervell,TX,48425.0,48.0,Somervell,both
TX,somervell,48425,48,2009.0,0.0,4842548,Somervell County,TX,8415.0,Somervell,TX,48425.0,48.0,Somervell,both
TX,somervell,48425,48,2010.0,0.0,4842548,Somervell County,TX,8500.0,Somervell,TX,48425.0,48.0,Somervell,both
TX,somervell,48425,48,2011.0,0.0,4842548,Somervell County,TX,8426.0,Somervell,TX,48425.0,48.0,Somervell,both
TX,somervell,48425,48,2012.0,0.0,4842548,Somervell County,TX,8554.0,Somervell,TX,48425.0,48.0,Somervell,both
TX,somervell,48425,48,2013.0,0.0,4842548,Somervell County,TX,8566.0,Somervell,TX,48425.0,48.0,Somervell,both
TX,somervell,48425,48,2014.0,0.0,4842548,Somervell County,TX,8559.0,Somervell,TX,48425.0,48.0,Somervell,both
TX,starr,48427,48,2006.0,0.0,4842748,Starr County,TX,59050.0,Starr,TX,48427.0,48.0,Starr,both
TX,starr,48427,48,2007.0,0.0,4842748,Starr County,TX,59529.0,Starr,TX,48427.0,48.0,Starr,both
TX,starr,48427,48,2008.0,0.0,4842748,Starr County,TX,59763.0,Starr,TX,48427.0,48.0,Starr,both
TX,starr,48427,48,2009.0,0.0,4842748,Starr County,TX,60384.0,Starr,TX,48427.0,48.0,Starr,both
TX,starr,48427,48,2010.0,0.0,4842748,Starr County,TX,61134.0,Starr,TX,48427.0,48.0,Starr,both
TX,starr,48427,48,2011.0,0.0,4842748,Starr County,TX,61642.0,Starr,TX,48427.0,48.0,Starr,both
TX,starr,48427,48,2012.0,0.0,4842748,Starr County,TX,61970.0,Starr,TX,48427.0,48.0,Starr,both
TX,starr,48427,48,2013.0,0.0,4842748,Starr County,TX,62381.0,Starr,TX,48427.0,48.0,Starr,both
TX,starr,48427,48,2014.0,0.0,4842748,Starr County,TX,62965.0,Starr,TX,48427.0,48.0,Starr,both
TX,stephens,48429,48,2006.0,0.0,4842948,Stephens County,TX,9450.0,Stephens,TX,48429.0,48.0,Stephens,both
TX,stephens,48429,48,2007.0,0.0,4842948,Stephens County,TX,9513.0,Stephens,TX,48429.0,48.0,Stephens,both
TX,stephens,48429,48,2008.0,0.0,4842948,Stephens County,TX,9556.0,Stephens,TX,48429.0,48.0,Stephens,both
TX,stephens,48429,48,2009.0,0.0,4842948,Stephens County,TX,9675.0,Stephens,TX,48429.0,48.0,Stephens,both
TX,stephens,48429,48,2010.0,0.0,4842948,Stephens County,TX,9620.0,Stephens,TX,48429.0,48.0,Stephens,both
TX,stephens,48429,48,2011.0,0.0,4842948,Stephens County,TX,9536.0,Stephens,TX,48429.0,48.0,Stephens,both
TX,stephens,48429,48,2012.0,0.0,4842948,Stephens County,TX,9614.0,Stephens,TX,48429.0,48.0,Stephens,both
TX,stephens,48429,48,2013.0,0.0,4842948,Stephens County,TX,9371.0,Stephens,TX,48429.0,48.0,Stephens,both
TX,stephens,48429,48,2014.0,0.0,4842948,Stephens County,TX,9342.0,Stephens,TX,48429.0,48.0,Stephens,both
TX,sterling,48431,48,2006.0,0.0,4843148,Sterling County,TX,1124.0,Sterling,TX,48431.0,48.0,Sterling,both
TX,sterling,48431,48,2007.0,0.0,4843148,Sterling County,TX,1152.0,Sterling,TX,48431.0,48.0,Sterling,both
TX,sterling,48431,48,2008.0,0.0,4843148,Sterling County,TX,1169.0,Sterling,TX,48431.0,48.0,Sterling,both
TX,sterling,48431,48,2009.0,0.0,4843148,Sterling County,TX,1160.0,Sterling,TX,48431.0,48.0,Sterling,both
TX,sterling,48431,48,2010.0,0.0,4843148,Sterling County,TX,1137.0,Sterling,TX,48431.0,48.0,Sterling,both
TX,sterling,48431,48,2011.0,0.0,4843148,Sterling County,TX,1170.0,Sterling,TX,48431.0,48.0,Sterling,both
TX,sterling,48431,48,2012.0,0.0,4843148,Sterling County,TX,1191.0,Sterling,TX,48431.0,48.0,Sterling,both
TX,sterling,48431,48,2013.0,0.0,4843148,Sterling County,TX,1229.0,Sterling,TX,48431.0,48.0,Sterling,both
TX,sterling,48431,48,2014.0,0.0,4843148,Sterling County,TX,1340.0,Sterling,TX,48431.0,48.0,Sterling,both
TX,stonewall,48433,48,2006.0,0.0,4843348,Stonewall County,TX,1425.0,Stonewall,TX,48433.0,48.0,Stonewall,both
TX,stonewall,48433,48,2007.0,0.0,4843348,Stonewall County,TX,1439.0,Stonewall,TX,48433.0,48.0,Stonewall,both
TX,stonewall,48433,48,2008.0,0.0,4843348,Stonewall County,TX,1443.0,Stonewall,TX,48433.0,48.0,Stonewall,both
TX,stonewall,48433,48,2009.0,0.0,4843348,Stonewall County,TX,1433.0,Stonewall,TX,48433.0,48.0,Stonewall,both
TX,stonewall,48433,48,2010.0,0.0,4843348,Stonewall County,TX,1496.0,Stonewall,TX,48433.0,48.0,Stonewall,both
TX,stonewall,48433,48,2011.0,0.0,4843348,Stonewall County,TX,1463.0,Stonewall,TX,48433.0,48.0,Stonewall,both
TX,stonewall,48433,48,2012.0,0.0,4843348,Stonewall County,TX,1452.0,Stonewall,TX,48433.0,48.0,Stonewall,both
TX,stonewall,48433,48,2013.0,0.0,4843348,Stonewall County,TX,1418.0,Stonewall,TX,48433.0,48.0,Stonewall,both
TX,stonewall,48433,48,2014.0,0.0,4843348,Stonewall County,TX,1388.0,Stonewall,TX,48433.0,48.0,Stonewall,both
TX,sutton,48435,48,2006.0,0.0,4843548,Sutton County,TX,4299.0,Sutton,TX,48435.0,48.0,Sutton,both
TX,sutton,48435,48,2007.0,0.0,4843548,Sutton County,TX,4314.0,Sutton,TX,48435.0,48.0,Sutton,both
TX,sutton,48435,48,2008.0,0.0,4843548,Sutton County,TX,4321.0,Sutton,TX,48435.0,48.0,Sutton,both
TX,sutton,48435,48,2009.0,0.0,4843548,Sutton County,TX,4272.0,Sutton,TX,48435.0,48.0,Sutton,both
TX,sutton,48435,48,2010.0,0.0,4843548,Sutton County,TX,4062.0,Sutton,TX,48435.0,48.0,Sutton,both
TX,sutton,48435,48,2011.0,0.0,4843548,Sutton County,TX,3987.0,Sutton,TX,48435.0,48.0,Sutton,both
TX,sutton,48435,48,2012.0,0.0,4843548,Sutton County,TX,3916.0,Sutton,TX,48435.0,48.0,Sutton,both
TX,sutton,48435,48,2013.0,0.0,4843548,Sutton County,TX,3982.0,Sutton,TX,48435.0,48.0,Sutton,both
TX,sutton,48435,48,2014.0,0.0,4843548,Sutton County,TX,3969.0,Sutton,TX,48435.0,48.0,Sutton,both
TX,swisher,48437,48,2006.0,0.0,4843748,Swisher County,TX,7901.0,Swisher,TX,48437.0,48.0,Swisher,both
